Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2007,1,8,1,1920,1855,2147,2135,WN,251,N737,147,160,131,12,25,RSW,ISP,1101,4,12,0,,0,0,0,0,0,0
2007,1,8,1,1716,1700,1800,1750,WN,365,N632SW,44,50,28,10,16,RSW,MCO,133,5,11,0,,0,0,0,0,0,0
2007,1,8,1,715,715,802,800,WN,652,N775,47,45,31,2,0,RSW,MCO,133,5,11,0,,0,0,0,0,0,0
2007,1,8,1,1257,1245,1349,1335,WN,661,N427,52,50,36,14,12,RSW,MCO,133,8,8,0,,0,0,0,0,0,0
2007,1,8,1,2037,2030,2219,2220,WN,456,N753,162,170,145,-1,7,RSW,MDW,1105,5,12,0,,0,0,0,0,0,0
2007,1,8,1,758,800,937,950,WN,2224,N712SW,159,170,145,-13,-2,RSW,MDW,1105,5,9,0,,0,0,0,0,0,0
2007,1,8,1,1229,1200,1412,1350,WN,2556,N358,163,170,153,22,29,RSW,MDW,1105,3,7,0,,0,5,0,0,0,17
2007,1,8,1,1415,1415,1659,1655,WN,234,N378SW,164,160,143,4,0,RSW,PHL,992,4,17,0,,0,0,0,0,0,0
2007,1,8,1,915,910,1154,1155,WN,973,N313,99,105,86,-1,5,SAN,ABQ,628,5,8,0,,0,0,0,0,0,0
2007,1,8,1,1912,1915,2149,2155,WN,1604,N660SW,97,100,82,-6,-3,SAN,ABQ,628,3,12,0,,0,0,0,0,0,0
2007,1,8,1,1225,1225,1502,1510,WN,2510,N408,97,105,79,-8,0,SAN,ABQ,628,5,13,0,,0,0,0,0,0,0
2007,1,8,1,800,800,1227,1240,WN,398,N420,147,160,136,-13,0,SAN,AUS,1164,4,7,0,,0,0,0,0,0,0
2007,1,8,1,1629,1630,2102,2110,WN,841,N678,153,160,141,-8,-1,SAN,AUS,1164,6,6,0,,0,0,0,0,0,0
2007,1,8,1,732,735,1300,1320,WN,286,N234,208,225,194,-20,-3,SAN,BNA,1751,6,8,0,,0,0,0,0,0,0
2007,1,8,1,1343,1340,1916,1920,WN,1268,N788,213,220,199,-4,3,SAN,BNA,1751,5,9,0,,0,0,0,0,0,0
2007,1,8,1,705,705,1437,1455,WN,1222,N261,272,290,260,-18,0,SAN,BWI,2295,3,9,0,,0,0,0,0,0,0
2007,1,8,1,1243,1245,2022,2030,WN,2114,N733SW,279,285,261,-8,-2,SAN,BWI,2295,4,14,0,,0,0,0,0,0,0
2007,1,8,1,1044,1045,1315,1325,WN,1162,N789,91,100,82,-10,-1,SAN,ELP,636,2,7,0,,0,0,0,0,0,0
2007,1,8,1,1752,1755,1857,1905,WN,240,N227,65,70,50,-8,-3,SAN,LAS,258,8,7,0,,0,0,0,0,0,0
2007,1,8,1,643,640,747,755,WN,488,N490,64,75,52,-8,3,SAN,LAS,258,5,7,0,,0,0,0,0,0,0
2007,1,8,1,1009,1010,1117,1120,WN,532,N465,68,70,52,-3,-1,SAN,LAS,258,6,10,0,,0,0,0,0,0,0
2007,1,8,1,854,855,1002,1005,WN,803,N735,68,70,53,-3,-1,SAN,LAS,258,6,9,0,,0,0,0,0,0,0
2007,1,8,1,1430,1435,1541,1545,WN,933,N795,71,70,50,-4,-5,SAN,LAS,258,7,14,0,,0,0,0,0,0,0
2007,1,8,1,1650,1655,1758,1805,WN,1011,N495,68,70,51,-7,-5,SAN,LAS,258,4,13,0,,0,0,0,0,0,0
2007,1,8,1,725,725,833,840,WN,1470,N728SW,68,75,53,-7,0,SAN,LAS,258,6,9,0,,0,0,0,0,0,0
2007,1,8,1,2145,2130,2248,2240,WN,1690,N357,63,70,52,8,15,SAN,LAS,258,3,8,0,,0,0,0,0,0,0
2007,1,8,1,2017,2005,2114,2115,WN,1933,N605SW,57,70,48,-1,12,SAN,LAS,258,3,6,0,,0,0,0,0,0,0
2007,1,8,1,1524,1525,1636,1635,WN,1988,N747,72,70,52,1,-1,SAN,LAS,258,11,9,0,,0,0,0,0,0,0
2007,1,8,1,1251,1250,1400,1400,WN,1997,N374SW,69,70,54,0,1,SAN,LAS,258,5,10,0,,0,0,0,0,0,0
2007,1,8,1,2118,2055,2224,2205,WN,2411,N430,66,70,51,19,23,SAN,LAS,258,4,11,0,,0,0,0,0,0,19
2007,1,8,1,1145,1145,1249,1255,WN,2581,N648SW,64,70,51,-6,0,SAN,LAS,258,3,10,0,,0,0,0,0,0,0
2007,1,8,1,1857,1900,1956,2010,WN,2926,N448,59,70,49,-14,-3,SAN,LAS,258,2,8,0,,0,0,0,0,0,0
2007,1,8,1,1140,1140,1639,1645,WN,794,N485,179,185,163,-6,0,SAN,MCI,1333,6,10,0,,0,0,0,0,0,0
2007,1,8,1,1552,1600,2039,2100,WN,2414,N754,167,180,156,-21,-8,SAN,MCI,1333,4,7,0,,0,0,0,0,0,0
2007,1,8,1,1359,1400,1936,1950,WN,941,N464,217,230,200,-14,-1,SAN,MDW,1728,6,11,0,,0,0,0,0,0,0
2007,1,8,1,631,635,1207,1230,WN,954,N233,216,235,203,-23,-4,SAN,MDW,1728,4,9,0,,0,0,0,0,0,0
2007,1,8,1,1832,1835,2,20,WN,1054,N487,210,225,197,-18,-3,SAN,MDW,1728,5,8,0,,0,0,0,0,0,0
2007,1,8,1,1049,1050,1624,1650,WN,2416,N470,215,240,202,-26,-1,SAN,MDW,1728,5,8,0,,0,0,0,0,0,0
2007,1,8,1,1425,1355,1541,1520,WN,421,N720,76,85,63,21,30,SAN,OAK,446,6,7,0,,0,21,0,0,0,0
2007,1,8,1,910,910,1026,1040,WN,622,N329SW,76,90,63,-14,0,SAN,OAK,446,4,9,0,,0,0,0,0,0,0
2007,1,8,1,2120,2120,2235,2250,WN,771,N741,75,90,63,-15,0,SAN,OAK,446,4,8,0,,0,0,0,0,0,0
2007,1,8,1,1442,1435,1601,1605,WN,823,N385SW,79,90,65,-4,7,SAN,OAK,446,4,10,0,,0,0,0,0,0,0
2007,1,8,1,743,745,859,915,WN,888,N682,76,90,64,-16,-2,SAN,OAK,446,5,7,0,,0,0,0,0,0,0
2007,1,8,1,1930,1930,2050,2100,WN,895,N761,80,90,62,-10,0,SAN,OAK,446,5,13,0,,0,0,0,0,0,0
2007,1,8,1,1857,1900,2016,2025,WN,928,N740,79,85,63,-9,-3,SAN,OAK,446,5,11,0,,0,0,0,0,0,0
2007,1,8,1,NA,1735,NA,1905,WN,968,0,NA,90,NA,NA,NA,SAN,OAK,446,0,0,1,A,0,0,0,0,0,0
2007,1,8,1,1716,1700,1835,1830,WN,1216,N329SW,79,90,64,5,16,SAN,OAK,446,4,11,0,,0,0,0,0,0,0
2007,1,8,1,1110,1110,1223,1235,WN,1290,N726,73,85,62,-12,0,SAN,OAK,446,4,7,0,,0,0,0,0,0,0
2007,1,8,1,636,635,756,805,WN,1525,N797,80,90,63,-9,1,SAN,OAK,446,5,12,0,,0,0,0,0,0,0
2007,1,8,1,1505,1505,1623,1635,WN,1590,N796,78,90,64,-12,0,SAN,OAK,446,4,10,0,,0,0,0,0,0,0
2007,1,8,1,1809,1810,1930,1940,WN,1752,N726,81,90,63,-10,-1,SAN,OAK,446,5,13,0,,0,0,0,0,0,0
2007,1,8,1,1621,1625,1742,1755,WN,1760,N644SW,81,90,66,-13,-4,SAN,OAK,446,5,10,0,,0,0,0,0,0,0
2007,1,8,1,1237,1235,1359,1405,WN,2379,N383SW,82,90,63,-6,2,SAN,OAK,446,5,14,0,,0,0,0,0,0,0
2007,1,8,1,1012,1010,1128,1140,WN,2424,N353,76,90,64,-12,2,SAN,OAK,446,4,8,0,,0,0,0,0,0,0
2007,1,8,1,2027,2030,2146,2200,WN,2437,N364,79,90,64,-14,-3,SAN,OAK,446,4,11,0,,0,0,0,0,0,0
2007,1,8,1,712,715,828,840,WN,2463,N351,76,85,63,-12,-3,SAN,OAK,446,4,9,0,,0,0,0,0,0,0
2007,1,8,1,1537,1535,1648,1705,WN,2775,N249,71,90,61,-17,2,SAN,OAK,446,3,7,0,,0,0,0,0,0,0
2007,1,8,1,829,830,941,1000,WN,2975,N638SW,72,90,62,-19,-1,SAN,OAK,446,3,7,0,,0,0,0,0,0,0
2007,1,8,1,2111,2115,2314,2320,WN,498,N332,63,65,52,-6,-4,SAN,PHX,304,2,9,0,,0,0,0,0,0,0
2007,1,8,1,1021,1015,1219,1225,WN,1106,N330SW,58,70,48,-6,6,SAN,PHX,304,3,7,0,,0,0,0,0,0,0
2007,1,8,1,727,725,928,935,WN,1703,N379SW,61,70,49,-7,2,SAN,PHX,304,4,8,0,,0,0,0,0,0,0
2007,1,8,1,NA,1110,NA,1315,WN,1823,0,NA,65,NA,NA,NA,SAN,PHX,304,0,0,1,A,0,0,0,0,0,0
2007,1,8,1,631,630,839,845,WN,1838,N772,68,75,50,-6,1,SAN,PHX,304,7,11,0,,0,0,0,0,0,0
2007,1,8,1,1807,1810,2013,2020,WN,2002,N488,66,70,49,-7,-3,SAN,PHX,304,3,14,0,,0,0,0,0,0,0
2007,1,8,1,1305,1250,1512,1500,WN,2289,N483,67,70,52,12,15,SAN,PHX,304,3,12,0,,0,0,0,0,0,0
2007,1,8,1,1440,1440,1642,1650,WN,2355,N756,62,70,50,-8,0,SAN,PHX,304,4,8,0,,0,0,0,0,0,0
2007,1,8,1,1559,1600,1800,1810,WN,2356,N422,61,70,51,-10,-1,SAN,PHX,304,3,7,0,,0,0,0,0,0,0
2007,1,8,1,1151,1150,1356,1400,WN,2444,N390SW,65,70,52,-4,1,SAN,PHX,304,3,10,0,,0,0,0,0,0,0
2007,1,8,1,2026,2030,2227,2235,WN,2517,N607SW,61,65,48,-8,-4,SAN,PHX,304,3,10,0,,0,0,0,0,0,0
2007,1,8,1,1650,1650,1855,1905,WN,2587,N314SW,65,75,52,-10,0,SAN,PHX,304,4,9,0,,0,0,0,0,0,0
2007,1,8,1,1915,1920,2122,2130,WN,2677,N736,67,70,51,-8,-5,SAN,PHX,304,4,12,0,,0,0,0,0,0,0
2007,1,8,1,829,830,1034,1040,WN,2943,N217,65,70,50,-6,-1,SAN,PHX,304,4,11,0,,0,0,0,0,0,0
2007,1,8,1,1028,1030,1457,1510,WN,1904,N793,149,160,132,-13,-2,SAN,SAT,1129,3,14,0,,0,0,0,0,0,0
2007,1,8,1,1943,1945,2102,2110,WN,291,N315SW,79,85,63,-8,-2,SAN,SJC,417,3,13,0,,0,0,0,0,0,0
2007,1,8,1,2118,2120,2227,2240,WN,356,N611SW,69,80,59,-13,-2,SAN,SJC,417,3,7,0,,0,0,0,0,0,0
2007,1,8,1,751,755,904,915,WN,479,N753,73,80,61,-11,-4,SAN,SJC,417,4,8,0,,0,0,0,0,0,0
2007,1,8,1,924,920,1034,1040,WN,844,N300SW,70,80,60,-6,4,SAN,SJC,417,4,6,0,,0,0,0,0,0,0
2007,1,8,1,1800,1800,1914,1920,WN,1092,N611SW,74,80,62,-6,0,SAN,SJC,417,2,10,0,,0,0,0,0,0,0
2007,1,8,1,1420,1240,1531,1405,WN,1117,N736,71,85,58,86,100,SAN,SJC,417,2,11,0,,0,0,0,0,0,86
2007,1,8,1,1612,1610,1721,1730,WN,1501,N432,69,80,58,-9,2,SAN,SJC,417,3,8,0,,0,0,0,0,0,0
2007,1,8,1,1132,1135,1243,1300,WN,2457,N637SW,71,85,60,-17,-3,SAN,SJC,417,3,8,0,,0,0,0,0,0,0
2007,1,8,1,1446,1445,1558,1605,WN,2472,N373,72,80,61,-7,1,SAN,SJC,417,2,9,0,,0,0,0,0,0,0
2007,1,8,1,649,650,757,810,WN,2958,N725,68,80,59,-13,-1,SAN,SJC,417,2,7,0,,0,0,0,0,0,0
2007,1,8,1,1118,1120,1243,1250,WN,289,N370,85,90,73,-7,-2,SAN,SMF,480,5,7,0,,0,0,0,0,0,0
2007,1,8,1,2111,2115,2232,2245,WN,586,N233,81,90,66,-13,-4,SAN,SMF,480,5,10,0,,0,0,0,0,0,0
2007,1,8,1,1842,1845,2007,2015,WN,1390,N654SW,85,90,72,-8,-3,SAN,SMF,480,4,9,0,,0,0,0,0,0,0
2007,1,8,1,1955,1955,2116,2130,WN,1402,N636WN,81,95,68,-14,0,SAN,SMF,480,3,10,0,,0,0,0,0,0,0
2007,1,8,1,2147,2150,2304,2320,WN,1631,N306SW,77,90,65,-16,-3,SAN,SMF,480,3,9,0,,0,0,0,0,0,0
2007,1,8,1,1721,1725,1847,1855,WN,1958,N634SW,86,90,68,-8,-4,SAN,SMF,480,4,14,0,,0,0,0,0,0,0
2007,1,8,1,750,750,915,925,WN,2104,N760,85,95,68,-10,0,SAN,SMF,480,5,12,0,,0,0,0,0,0,0
2007,1,8,1,930,930,1054,1105,WN,2134,N619SW,84,95,71,-11,0,SAN,SMF,480,3,10,0,,0,0,0,0,0,0
2007,1,8,1,1624,1625,1751,1755,WN,2230,N604SW,87,90,71,-4,-1,SAN,SMF,480,4,12,0,,0,0,0,0,0,0
2007,1,8,1,636,630,758,810,WN,2300,N415,82,100,69,-12,6,SAN,SMF,480,4,9,0,,0,0,0,0,0,0
2007,1,8,1,1226,1225,1351,1355,WN,2386,N309SW,85,90,69,-4,1,SAN,SMF,480,3,13,0,,0,0,0,0,0,0
2007,1,8,1,1425,1425,1549,1555,WN,2525,N663SW,84,90,72,-6,0,SAN,SMF,480,4,8,0,,0,0,0,0,0,0
2007,1,8,1,1259,1300,1423,1430,WN,2777,N314SW,84,90,73,-7,-1,SAN,SMF,480,3,8,0,,0,0,0,0,0,0
2007,1,8,1,858,900,1017,1035,WN,2952,N719SW,79,95,67,-18,-2,SAN,SMF,480,3,9,0,,0,0,0,0,0,0
2007,1,8,1,813,815,1022,1025,WN,1782,N428,69,70,58,-3,-2,SAN,TUS,367,3,8,0,,0,0,0,0,0,0
2007,1,8,1,1418,1410,1625,1620,WN,2044,N498,67,70,54,5,8,SAN,TUS,367,3,10,0,,0,0,0,0,0,0
2007,1,8,1,2005,2000,2210,2210,WN,2930,N710SW,65,70,55,0,5,SAN,TUS,367,3,7,0,,0,0,0,0,0,0
2007,1,8,1,1439,1440,1639,1640,WN,1350,N683,120,120,105,-1,-1,SAT,BNA,822,3,12,0,,0,0,0,0,0,0
2007,1,8,1,844,835,1043,1040,WN,2127,N613SW,119,125,101,3,9,SAT,BNA,822,5,13,0,,0,0,0,0,0,0
2007,1,8,1,1501,1505,1845,1910,WN,864,N206,164,185,156,-25,-4,SAT,BWI,1407,3,5,0,,0,0,0,0,0,0
2007,1,8,1,711,715,1058,1125,WN,2409,N738,167,190,161,-27,-4,SAT,BWI,1407,1,5,0,,0,0,0,0,0,0
2007,1,8,1,735,735,830,830,WN,96,N614SW,55,55,46,0,0,SAT,DAL,248,3,6,0,,0,0,0,0,0,0
2007,1,8,1,627,630,721,725,WN,150,N524,54,55,42,-4,-3,SAT,DAL,248,5,7,0,,0,0,0,0,0,0
2007,1,8,1,938,940,1031,1035,WN,154,N527,53,55,43,-4,-2,SAT,DAL,248,4,6,0,,0,0,0,0,0,0
2007,1,8,1,1043,1045,1133,1140,WN,156,N644SW,50,55,41,-7,-2,SAT,DAL,248,3,6,0,,0,0,0,0,0,0
2007,1,8,1,1408,1340,1500,1435,WN,166,N630WN,52,55,42,25,28,SAT,DAL,248,3,7,0,,0,24,0,0,0,1
2007,1,8,1,NA,1435,NA,1530,WN,168,0,NA,55,NA,NA,NA,SAT,DAL,248,0,0,1,A,0,0,0,0,0,0
2007,1,8,1,1951,1940,2041,2035,WN,178,N372,50,55,43,6,11,SAT,DAL,248,2,5,0,,0,0,0,0,0,0
2007,1,8,1,2046,2050,2134,2145,WN,180,N525,48,55,42,-11,-4,SAT,DAL,248,2,4,0,,0,0,0,0,0,0
2007,1,8,1,1718,1645,1811,1740,WN,298,N510,53,55,44,31,33,SAT,DAL,248,3,6,0,,0,0,0,0,0,31
2007,1,8,1,1739,1740,1833,1835,WN,702,N513,54,55,44,-2,-1,SAT,DAL,248,2,8,0,,0,0,0,0,0,0
2007,1,8,1,1601,1600,1653,1655,WN,1009,N519,52,55,43,-2,1,SAT,DAL,248,4,5,0,,0,0,0,0,0,0
2007,1,8,1,1228,1215,1322,1310,WN,1343,N503,54,55,43,12,13,SAT,DAL,248,4,7,0,,0,0,0,0,0,0
2007,1,8,1,1139,1140,1229,1235,WN,1369,N466,50,55,42,-6,-1,SAT,DAL,248,3,5,0,,0,0,0,0,0,0
2007,1,8,1,1908,1910,2001,2005,WN,2107,N507,53,55,44,-4,-2,SAT,DAL,248,3,6,0,,0,0,0,0,0,0
2007,1,8,1,1243,1245,1337,1340,WN,2230,N604SW,54,55,43,-3,-2,SAT,DAL,248,4,7,0,,0,0,0,0,0,0
2007,1,8,1,641,640,702,705,WN,297,N507,81,85,70,-3,1,SAT,ELP,496,3,8,0,,0,0,0,0,0,0
2007,1,8,1,1054,1100,1118,1130,WN,305,N469,84,90,75,-12,-6,SAT,ELP,496,3,6,0,,0,0,0,0,0,0
2007,1,8,1,2121,2125,2149,2150,WN,453,N244,88,85,74,-1,-4,SAT,ELP,496,5,9,0,,0,0,0,0,0,0
2007,1,8,1,1722,1725,1749,1755,WN,673,N336,87,90,77,-6,-3,SAT,ELP,496,4,6,0,,0,0,0,0,0,0
2007,1,8,1,1024,1025,1111,1110,WN,122,N604SW,47,45,35,1,-1,SAT,HOU,192,6,6,0,,0,0,0,0,0,0
2007,1,8,1,616,620,658,705,WN,370,N456,42,45,32,-7,-4,SAT,HOU,192,3,7,0,,0,0,0,0,0,0
2007,1,8,1,1742,1745,1825,1830,WN,460,N431,43,45,31,-5,-3,SAT,HOU,192,5,7,0,,0,0,0,0,0,0
2007,1,8,1,1417,1420,1504,1510,WN,663,N401,47,50,32,-6,-3,SAT,HOU,192,4,11,0,,0,0,0,0,0,0
2007,1,8,1,1711,1650,1757,1740,WN,714,N322,46,50,31,17,21,SAT,HOU,192,4,11,0,,0,0,0,0,0,17
2007,1,8,1,1154,1155,1235,1245,WN,1050,N478,41,50,30,-10,-1,SAT,HOU,192,5,6,0,,0,0,0,0,0,0
2007,1,8,1,1544,1545,1628,1635,WN,1206,N701GS,44,50,32,-7,-1,SAT,HOU,192,4,8,0,,0,0,0,0,0,0
2007,1,8,1,728,730,814,815,WN,1333,N632SW,46,45,37,-1,-2,SAT,HOU,192,4,5,0,,0,0,0,0,0,0
2007,1,8,1,1835,1840,1918,1925,WN,1468,N413,43,45,31,-7,-5,SAT,HOU,192,6,6,0,,0,0,0,0,0,0
2007,1,8,1,1959,2005,2039,2050,WN,2165,N513,40,45,30,-11,-6,SAT,HOU,192,4,6,0,,0,0,0,0,0,0
2007,1,8,1,816,820,900,910,WN,153,N644SW,44,50,36,-10,-4,SAT,HRL,233,2,6,0,,0,0,0,0,0,0
2007,1,8,1,1820,1820,1904,1910,WN,2077,N525,44,50,37,-6,0,SAT,HRL,233,2,5,0,,0,0,0,0,0,0
2007,1,8,1,757,800,837,900,WN,184,N506,160,180,144,-23,-3,SAT,LAS,1069,8,8,0,,0,0,0,0,0,0
2007,1,8,1,1159,1135,1241,1235,WN,711,N484,162,180,150,6,24,SAT,LAS,1069,6,6,0,,0,0,0,0,0,0
2007,1,8,1,2100,2105,2145,2205,WN,897,N653SW,165,180,156,-20,-5,SAT,LAS,1069,3,6,0,,0,0,0,0,0,0
2007,1,8,1,1513,1510,1607,1610,WN,2705,N348,174,180,155,-3,3,SAT,LAS,1069,10,9,0,,0,0,0,0,0,0
2007,1,8,1,1804,1735,1908,1850,WN,961,N714CB,184,195,169,18,29,SAT,LAX,1210,7,8,0,,0,2,0,0,0,16
2007,1,8,1,1037,1035,1353,1405,WN,204,N651SW,136,150,125,-12,2,SAT,MCO,1040,6,5,0,,0,0,0,0,0,0
2007,1,8,1,1530,1535,1836,1905,WN,1904,N793,126,150,116,-29,-5,SAT,MCO,1040,5,5,0,,0,0,0,0,0,0
2007,1,8,1,729,730,954,1000,WN,769,N716SW,145,150,134,-6,-1,SAT,MDW,1036,4,7,0,,0,0,0,0,0,0
2007,1,8,1,1151,1150,1417,1420,WN,2481,N372,146,150,136,-3,1,SAT,MDW,1036,3,7,0,,0,0,0,0,0,0
2007,1,8,1,1031,1030,1140,1155,WN,798,N622SW,129,145,118,-15,1,SAT,PHX,843,5,6,0,,0,0,0,0,0,0
2007,1,8,1,1952,1950,2111,2120,WN,1990,N679,139,150,126,-9,2,SAT,PHX,843,4,9,0,,0,0,0,0,0,0
2007,1,8,1,1800,1655,1922,1825,WN,2123,N511,142,150,130,57,65,SAT,PHX,843,5,7,0,,0,57,0,0,0,0
2007,1,8,1,651,650,758,815,WN,2841,N654SW,127,145,117,-17,1,SAT,PHX,843,3,7,0,,0,0,0,0,0,0
2007,1,8,1,1311,1315,1403,1420,WN,2472,N373,172,185,153,-17,-4,SAT,SAN,1129,9,10,0,,0,0,0,0,0,0
2007,1,8,1,1520,1520,1828,1840,WN,1832,N617SW,128,140,115,-12,0,SAT,TPA,972,4,9,0,,0,0,0,0,0,0
2007,1,8,1,919,920,922,925,WN,554,N429,63,65,50,-3,-1,SDF,BHM,323,4,9,0,,0,0,0,0,0,0
2007,1,8,1,1513,1515,1515,1520,WN,557,N659SW,62,65,52,-5,-2,SDF,BHM,323,3,7,0,,0,0,0,0,0,0
2007,1,8,1,658,655,819,820,WN,174,N359,81,85,67,-1,3,SDF,BWI,495,2,12,0,,0,0,0,0,0,0
2007,1,8,1,1040,1045,1157,1210,WN,636,N331,77,85,65,-13,-5,SDF,BWI,495,4,8,0,,0,0,0,0,0,0
2007,1,8,1,2015,2015,2131,2140,WN,1489,N618WN,76,85,65,-9,0,SDF,BWI,495,5,6,0,,0,0,0,0,0,0
2007,1,8,1,1458,1505,1613,1630,WN,1838,N772,75,85,63,-17,-7,SDF,BWI,495,3,9,0,,0,0,0,0,0,0
2007,1,8,1,1742,1745,1856,1910,WN,1929,N476,74,85,62,-14,-3,SDF,BWI,495,4,8,0,,0,0,0,0,0,0
2007,1,8,1,1539,1540,1648,1700,WN,2406,N755,249,260,236,-12,-1,SDF,LAS,1624,6,7,0,,0,0,0,0,0,0
2007,1,8,1,1131,1135,1330,1345,WN,1234,N611SW,119,130,101,-15,-4,SDF,MCO,718,7,11,0,,0,0,0,0,0,0
2007,1,8,1,1222,1145,1220,1155,WN,172,N412,58,70,46,25,37,SDF,MDW,271,4,8,0,,0,0,0,0,0,25
2007,1,8,1,833,835,836,840,WN,276,N499,63,65,50,-4,-2,SDF,MDW,271,5,8,0,,0,0,0,0,0,0
2007,1,8,1,635,635,641,640,WN,323,N497,66,65,50,1,0,SDF,MDW,271,5,11,0,,0,0,0,0,0,0
2007,1,8,1,1726,1725,1731,1740,WN,1293,N441,65,75,52,-9,1,SDF,MDW,271,4,9,0,,0,0,0,0,0,0
2007,1,8,1,1856,1835,1909,1840,WN,2541,N645SW,73,65,55,29,21,SDF,MDW,271,4,14,0,,0,0,0,8,0,21
2007,1,8,1,721,720,923,920,WN,1033,N481,242,240,219,3,1,SDF,PHX,1506,5,18,0,,0,0,0,0,0,0
2007,1,8,1,1851,1825,1855,1830,WN,205,N213,64,65,55,25,26,SDF,STL,254,3,6,0,,0,0,0,0,0,25
2007,1,8,1,1225,1225,1230,1230,WN,936,N767,65,65,53,0,0,SDF,STL,254,4,8,0,,0,0,0,0,0,0
2007,1,8,1,737,740,744,745,WN,1214,N648SW,67,65,53,-1,-3,SDF,STL,254,3,11,0,,0,0,0,0,0,0
2007,1,8,1,1544,1550,1733,1750,WN,1010,N338,109,120,99,-17,-6,SDF,TPA,727,3,7,0,,0,0,0,0,0,0
2007,1,8,1,1406,1410,1736,1755,WN,2576,N252,150,165,133,-19,-4,SEA,ABQ,1180,4,13,0,,0,0,0,0,0,0
2007,1,8,1,1244,1240,1827,1855,WN,164,N245,223,255,205,-28,4,SEA,BNA,1977,5,13,0,,0,0,0,0,0,0
2007,1,8,1,1232,1210,1443,1425,WN,689,N782,71,75,51,18,22,SEA,BOI,399,4,16,0,,0,2,0,0,0,16
2007,1,8,1,555,600,758,815,WN,1130,N751,63,75,48,-17,-5,SEA,BOI,399,2,13,0,,0,0,0,0,0,0
2007,1,8,1,1931,1925,2138,2135,WN,1378,N796,67,70,52,3,6,SEA,BOI,399,2,13,0,,0,0,0,0,0,0
2007,1,8,1,1300,1255,1349,1350,WN,1402,N636WN,49,55,32,-1,5,SEA,GEG,224,4,13,0,,0,0,0,0,0,0
2007,1,8,1,911,915,1003,1015,WN,1678,N689SW,52,60,35,-12,-4,SEA,GEG,224,2,15,0,,0,0,0,0,0,0
2007,1,8,1,2114,2115,2203,2210,WN,2334,N380SW,49,55,36,-7,-1,SEA,GEG,224,4,9,0,,0,0,0,0,0,0
2007,1,8,1,1656,1655,1742,1750,WN,2379,N383SW,46,55,34,-8,1,SEA,GEG,224,3,9,0,,0,0,0,0,0,0
2007,1,8,1,1758,1745,2009,2010,WN,461,N745SW,131,145,119,-1,13,SEA,LAS,866,3,9,0,,0,0,0,0,0,0
2007,1,8,1,625,625,829,850,WN,663,N401,124,145,113,-21,0,SEA,LAS,866,3,8,0,,0,0,0,0,0,0
2007,1,8,1,1108,1110,1319,1335,WN,2141,N362,131,145,119,-16,-2,SEA,LAS,866,4,8,0,,0,0,0,0,0,0
2007,1,8,1,1342,1320,1850,1845,WN,1436,N407,188,205,168,5,22,SEA,MCI,1489,5,15,0,,0,0,0,0,0,0
2007,1,8,1,850,845,1416,1435,WN,1066,N210,206,230,188,-19,5,SEA,MDW,1733,4,14,0,,0,0,0,0,0,0
2007,1,8,1,1010,1010,1535,1600,WN,1261,N246,205,230,191,-25,0,SEA,MDW,1733,4,10,0,,0,0,0,0,0,0
2007,1,8,1,1628,1535,2202,2125,WN,1815,N675,214,230,199,37,53,SEA,MDW,1733,5,10,0,,0,2,0,0,0,35
2007,1,8,1,1700,1700,1916,1900,WN,288,N355,136,120,98,16,0,SEA,OAK,671,28,10,0,,0,0,0,16,0,0
2007,1,8,1,2127,2110,2320,2315,WN,466,N463,113,125,96,5,17,SEA,OAK,671,5,12,0,,0,0,0,0,0,0
2007,1,8,1,837,830,1035,1035,WN,493,N673,118,125,97,0,7,SEA,OAK,671,4,17,0,,0,0,0,0,0,0
2007,1,8,1,618,615,814,815,WN,519,N618WN,116,120,99,-1,3,SEA,OAK,671,5,12,0,,0,0,0,0,0,0
2007,1,8,1,1533,1535,1731,1740,WN,1493,N639SW,118,125,101,-9,-2,SEA,OAK,671,4,13,0,,0,0,0,0,0,0
2007,1,8,1,1129,1130,1329,1335,WN,2725,N351,120,125,99,-6,-1,SEA,OAK,671,6,15,0,,0,0,0,0,0,0
2007,1,8,1,1355,1400,1543,1600,WN,2771,N209,108,120,94,-17,-5,SEA,OAK,671,5,9,0,,0,0,0,0,0,0
2007,1,8,1,2155,2155,2342,2355,WN,2864,N787,107,120,94,-13,0,SEA,OAK,671,3,10,0,,0,0,0,0,0,0
2007,1,8,1,1338,1250,1722,1640,WN,225,N388SW,164,170,143,42,48,SEA,PHX,1107,5,16,0,,0,2,0,0,0,40
2007,1,8,1,1628,1555,2001,1945,WN,1520,N777,153,170,137,16,33,SEA,PHX,1107,4,12,0,,0,0,0,0,0,16
2007,1,8,1,735,735,1111,1125,WN,1832,N617SW,156,170,137,-14,0,SEA,PHX,1107,4,15,0,,0,0,0,0,0,0
2007,1,8,1,628,630,753,810,WN,772,N409,85,100,71,-17,-2,SEA,RNO,564,3,11,0,,0,0,0,0,0,0
